,Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
590,"2009-11-18 - Coyotes 3, Wild 2",Minnesota Wild,Limited ReportFull Report,49.1,38.27,52.91,41.97,29.43,42.22,41.08,19.38,28.27,40.67,1.85,2.11,46.65,1.47,1.87,43.88,15.44,27.83,35.69,7.17,9.69,42.51,4.43,8.55,34.14,0.92,1.06,46.44,20.71,87.62,8.1,18.26,30.74,4.68,10.46,30.94,0.96,1.05,47.73,20.51,89.94,21.99,22.09,49.89,10.24,9.3,52.4,0.0,0.0,-,0.00,100.00,9.53,92.53,1.021,18110
591,"2009-11-18 - Coyotes 3, Wild 2",Phoenix Coyotes,Limited ReportFull Report,49.1,52.91,38.27,58.03,42.22,29.43,58.92,28.27,19.38,59.33,2.11,1.85,53.35,1.87,1.47,56.12,27.83,15.44,64.31,9.69,7.17,57.49,8.55,4.43,65.86,1.06,0.92,53.56,12.38,79.29,18.26,8.1,69.26,10.46,4.68,69.06,1.05,0.96,52.27,10.06,79.49,22.09,21.99,50.11,9.3,10.24,47.6,0.0,0.0,-,0.00,100.00,7.47,90.47,0.9790000000000001,18110
592,"2009-11-18 - Avalanche 4, Oilers 6",Colorado Avalanche,Limited ReportFull Report,42.416666666667,22.93,34.04,40.25,17.61,27.83,38.76,13.43,24.24,35.66,3.19,3.74,46.01,1.01,1.67,37.71,10.33,17.39,37.27,4.19,5.44,43.50,4.15,4.59,47.47,0.0,2.79,0.00,0.00,39.28,6.09,11.81,34.02,4.09,10.29,28.44,1.05,0.96,52.27,25.73,90.66,9.55,14.95,38.98,4.23,7.67,35.56,1.05,0.0,100.00,24.91,100.00,23.74,84.56,1.083,16839
593,"2009-11-18 - Avalanche 4, Oilers 6",Edmonton Oilers,Limited ReportFull Report,42.416666666667,34.04,22.93,59.75,27.83,17.61,61.24,24.24,13.43,64.34,3.74,3.19,53.99,1.67,1.01,62.29,17.39,10.33,62.73,5.44,4.19,56.50,4.59,4.15,52.53,2.79,0.0,100.00,60.72,100.00,11.81,6.09,65.98,10.29,4.09,71.56,0.96,1.05,47.73,9.34,74.27,14.95,9.55,61.02,7.67,4.23,64.44,0.0,1.05,0.00,0.00,75.09,15.44,76.26,0.917,16839
594,"2009-11-18 - Flyers 3, Kings 2",Los Angeles Kings,Limited ReportFull Report,48.383333333333,54.21,35.89,60.17,42.61,28.77,59.7,29.23,17.23,62.92,0.94,2.07,31.33,2.18,1.5,59.22,24.4,14.5,62.73,8.42,4.32,66.10,4.72,3.16,59.90,0.0,2.07,0.00,0.00,34.51,15.92,10.05,61.29,10.44,4.06,71.99,0.0,0.0,-,0.00,100.00,27.92,19.52,58.86,13.92,9.95,58.31,0.95,0.0,100.00,6.80,100.00,3.23,88.0,0.912,17821
595,"2009-11-18 - Flyers 3, Kings 2",Philadelphia Flyers,Limited ReportFull Report,48.383333333333,35.89,54.21,39.83,28.77,42.61,40.3,17.23,29.23,37.08,2.07,0.94,68.67,1.5,2.18,40.78,14.5,24.4,37.27,4.32,8.42,33.90,3.16,4.72,40.10,2.07,0.0,100.00,65.49,100.00,10.05,15.92,38.71,4.06,10.44,28.01,0.0,0.0,-,0.00,100.00,19.52,27.92,41.14,9.95,13.92,41.69,0.0,0.95,0.00,0.00,93.20,12.0,96.77,1.088,17821
596,"2009-11-19 - Maple Leafs 5, Hurricanes 6",Carolina Hurricanes,Limited ReportFull Report,41.716666666666995,50.03,51.51,49.27,34.26,37.57,47.7,25.66,27.55,48.22,2.82,4.24,39.95,2.19,2.69,44.84,24.43,23.24,51.25,8.71,13.44,39.34,7.91,7.81,50.31,0.91,2.13,29.89,11.48,72.73,15.3,9.95,60.59,7.28,3.21,69.36,0.0,1.04,0.00,0.00,67.67,22.52,23.59,48.84,10.26,14.62,41.24,1.77,1.05,62.64,17.22,92.79,10.99,84.62,0.956,13502
597,"2009-11-19 - Maple Leafs 5, Hurricanes 6",Toronto Maple Leafs,Limited ReportFull Report,41.716666666666995,51.51,50.03,50.73,37.57,34.26,52.3,27.55,25.66,51.78,4.24,2.82,60.05,2.69,2.19,55.16,23.24,24.43,48.75,13.44,8.71,60.66,7.81,7.91,49.69,2.13,0.91,70.11,27.27,88.52,9.95,15.3,39.41,3.21,7.28,30.64,1.04,0.0,100.00,32.33,100.00,23.59,22.52,51.16,14.62,10.26,58.76,1.05,1.77,37.36,7.21,82.78,15.38,89.01,1.044,13502
598,"2009-11-19 - Bruins 4, Thrashers 3",Atlanta Thrashers,Limited ReportFull Report,46.23333333333299,31.69,53.37,37.26,22.32,40.57,35.48,15.31,34.82,30.54,0.95,2.13,30.84,0.94,2.39,28.20,13.26,24.08,35.51,3.52,13.2,21.05,0.89,10.9,7.52,0.0,2.14,0.00,0.00,80.36,9.49,11.17,45.95,3.61,8.58,29.62,0.0,0.0,-,0.00,100.00,16.95,29.15,36.76,10.76,15.63,40.77,0.88,0.0,100.00,8.21,100.00,6.21,93.88,1.001,12112
599,"2009-11-19 - Bruins 4, Thrashers 3",Boston Bruins,Limited ReportFull Report,46.23333333333299,53.37,31.69,62.74,40.57,22.32,64.52,34.82,15.31,69.46,2.13,0.95,69.16,2.39,0.94,71.80,24.08,13.26,64.49,13.2,3.52,78.95,10.9,0.89,92.48,2.14,0.0,100.00,19.64,100.00,11.17,9.49,54.05,8.58,3.61,70.38,0.0,0.0,-,0.00,100.00,29.15,16.95,63.24,15.63,10.76,59.23,0.0,0.88,0.00,0.00,91.79,6.12,93.79,0.9990000000000001,12112
600,"2009-11-19 - Penguins 2, Senators 6",Ottawa Senators,Limited ReportFull Report,45.683333333332996,47.9,43.62,52.34,36.8,25.34,59.22,24.94,15.36,61.88,4.89,1.06,82.23,2.48,1.36,64.52,23.48,22.42,51.16,12.73,6.28,66.96,10.08,4.11,71.04,0.98,1.06,48.02,9.70,74.24,10.6,15.98,39.87,1.99,4.91,28.87,0.94,0.0,100.00,47.23,100.00,20.81,14.96,58.19,12.95,6.25,67.47,3.02,0.0,100.00,23.30,100.00,19.61,93.12,1.127,17039
601,"2009-11-19 - Penguins 2, Senators 6",Pittsburgh Penguins,Limited ReportFull Report,45.683333333332996,43.62,47.9,47.66,25.34,36.8,40.78,15.36,24.94,38.12,1.06,4.89,17.77,1.36,2.48,35.48,22.42,23.48,48.84,6.28,12.73,33.04,4.11,10.08,28.96,1.06,0.98,51.98,25.76,90.30,15.98,10.6,60.13,4.91,1.99,71.13,0.0,0.94,0.00,0.00,52.77,14.96,20.81,41.81,6.25,12.95,32.53,0.0,3.02,0.00,0.00,76.70,6.88,80.39,0.873,17039
602,"2009-11-19 - Coyotes 2, Blues 3",Phoenix Coyotes,Limited ReportFull Report,48.0,45.7,40.78,52.84,40.29,34.54,53.84,30.52,21.52,58.65,2.11,1.85,53.35,2.71,2.32,53.87,22.58,24.9,47.56,11.98,12.72,48.49,8.61,10.17,45.85,1.06,1.84,36.57,12.29,81.95,10.76,11.97,47.35,8.36,2.83,74.72,1.05,0.0,100.00,12.59,100.00,20.98,13.97,60.04,13.62,8.26,62.23,0.0,0.0,-,0.00,100.00,6.92,91.41,0.983,17107
603,"2009-11-19 - Coyotes 2, Blues 3",St Louis Blues,Limited ReportFull Report,48.0,40.78,45.7,47.16,34.54,40.29,46.16,21.52,30.52,41.35,1.85,2.11,46.65,2.32,2.71,46.13,24.9,22.58,52.44,12.72,11.98,51.51,10.17,8.61,54.15,1.84,1.06,63.43,18.05,87.71,11.97,10.76,52.65,2.83,8.36,25.28,0.0,1.05,0.00,0.00,87.41,13.97,20.98,39.96,8.26,13.62,37.77,0.0,0.0,-,0.00,100.00,8.59,93.08,1.0170000000000001,17107
604,"2009-11-19 - Devils 2, Predators 3",New Jersey Devils,Limited ReportFull Report,50.45,34.72,45.88,43.08,26.63,36.98,41.86,20.43,20.6,49.8,2.02,0.94,68.19,1.31,1.44,47.57,16.67,16.23,50.67,6.27,4.74,56.95,5.21,1.95,72.71,1.01,0.0,100.00,19.40,100.00,10.34,11.59,47.17,7.2,5.83,55.27,0.0,0.95,0.00,0.00,83.73,14.16,22.63,38.49,8.02,9.06,46.96,0.94,0.0,100.00,11.70,100.00,9.9,95.42,1.053,13445
605,"2009-11-19 - Devils 2, Predators 3",Nashville Predators,Limited ReportFull Report,50.45,45.88,34.72,56.92,36.98,26.63,58.14,20.6,20.43,50.2,0.94,2.02,31.81,1.44,1.31,52.43,16.23,16.67,49.33,4.74,6.27,43.05,1.95,5.21,27.29,0.0,1.01,0.00,0.00,80.60,11.59,10.34,52.83,5.83,7.2,44.73,0.95,0.0,100.00,16.27,100.00,22.63,14.16,61.51,9.06,8.02,53.04,0.0,0.94,0.00,0.00,88.30,4.58,90.1,0.9470000000000001,13445
606,"2009-11-19 - Blue Jackets 4, Stars 1",Columbus Blue Jackets,Limited ReportFull Report,42.033333333333005,38.76,27.38,58.6,29.31,21.06,58.19,19.01,17.77,51.68,0.0,0.92,0.00,0.95,0.93,50.41,10.17,12.19,45.49,3.42,3.46,49.74,2.24,2.59,46.38,0.0,0.0,-,0.00,100.00,6.89,8.62,44.41,3.29,7.29,31.08,0.0,0.96,0.00,0.00,86.84,24.0,12.11,66.46,12.46,7.93,61.1,0.0,0.0,-,0.00,100.00,0.0,94.84,0.948,16155
607,"2009-11-19 - Blue Jackets 4, Stars 1",Dallas Stars,Limited ReportFull Report,42.033333333333005,27.38,38.76,41.4,21.06,29.31,41.81,17.77,19.01,48.32,0.92,0.0,100.00,0.93,0.95,49.59,12.19,10.17,54.51,3.46,3.42,50.26,2.59,2.24,53.62,0.0,0.0,-,0.00,100.00,8.62,6.89,55.59,7.29,3.29,68.92,0.96,0.0,100.00,13.16,100.00,12.11,24.0,33.54,7.93,12.46,38.9,0.0,0.0,-,0.00,100.00,5.16,100.0,1.052,16155
608,"2009-11-19 - Blackhawks 7, Flames 1",Calgary Flames,Limited ReportFull Report,45.666666666667005,36.58,29.58,55.29,24.79,21.22,53.88,18.64,14.28,56.63,0.0,3.21,0.00,0.98,1.01,49.33,16.83,7.73,68.54,2.63,1.18,69.11,1.77,1.18,59.94,0.0,1.09,0.00,0.00,7.82,14.08,6.61,68.05,8.23,4.23,66.06,0.0,0.97,0.00,0.00,77.00,15.72,17.16,47.81,7.89,8.95,46.84,0.0,1.11,0.00,0.00,87.59,0.0,77.54,0.775,19289
609,"2009-11-19 - Blackhawks 7, Flames 1",Chicago Blackhawks,Limited ReportFull Report,45.666666666667005,29.58,36.58,44.71,21.22,24.79,46.12,14.28,18.64,43.37,3.21,0.0,100.00,1.01,0.98,50.67,7.73,16.83,31.46,1.18,2.63,30.89,1.18,1.77,40.06,1.09,0.0,100.00,92.18,100.00,6.61,14.08,31.95,4.23,8.23,33.94,0.97,0.0,100.00,23.00,100.00,17.16,15.72,52.19,8.95,7.89,53.16,1.11,0.0,100.00,12.41,100.00,22.46,100.0,1.225,19289
610,"2009-11-19 - Lightning 3, Ducks 4",Anaheim Ducks,Limited ReportFull Report,45.383333333333,34.13,30.96,52.43,27.62,22.4,55.22,19.49,16.51,54.15,0.94,2.02,31.85,1.54,1.82,45.92,16.85,17.12,49.61,7.73,10.23,43.04,3.91,8.0,32.83,0.0,2.06,0.00,0.00,74.27,9.25,6.9,57.28,6.01,2.03,74.75,0.95,0.0,100.00,15.76,100.00,16.83,12.31,57.77,9.64,5.55,63.47,0.0,0.0,-,0.00,100.00,4.84,87.77,0.9259999999999999,14555
611,"2009-11-19 - Lightning 3, Ducks 4",Tampa Bay Lightning,Limited ReportFull Report,45.383333333333,30.96,34.13,47.57,22.4,27.62,44.78,16.51,19.49,45.85,2.02,0.94,68.15,1.82,1.54,54.08,17.12,16.85,50.39,10.23,7.73,56.96,8.0,3.91,67.17,2.06,0.0,100.00,25.73,100.00,6.9,9.25,42.72,2.03,6.01,25.25,0.0,0.95,0.00,0.00,84.24,12.31,16.83,42.23,5.55,9.64,36.53,0.0,0.0,-,0.00,100.00,12.23,95.16,1.074,14555
612,"2009-11-20 - Canadiens 3, Capitals 2",Montreal Canadiens,Limited ReportFull Report,49.316666666667004,34.7,56.55,38.03,24.47,39.84,38.05,18.29,24.75,42.5,2.07,1.89,52.18,1.21,2.1,36.57,15.71,25.94,37.72,3.07,7.48,29.10,3.04,5.71,34.72,1.01,0.93,52.09,33.27,83.72,12.58,18.29,40.75,7.24,11.34,38.98,1.05,0.95,52.60,14.52,91.64,17.03,24.91,40.61,6.82,6.86,49.85,0.0,0.0,-,0.00,100.00,11.31,92.34,1.037,18277
613,"2009-11-20 - Canadiens 3, Capitals 2",Washington Capitals,Limited ReportFull Report,49.316666666667004,56.55,34.7,61.97,39.84,24.47,61.95,24.75,18.29,57.5,1.89,2.07,47.82,2.1,1.21,63.43,25.94,15.71,62.28,7.48,3.07,70.90,5.71,3.04,65.28,0.93,1.01,47.91,16.28,66.73,18.29,12.58,59.25,11.34,7.24,61.02,0.95,1.05,47.40,8.36,85.48,24.91,17.03,59.39,6.86,6.82,50.15,0.0,0.0,-,0.00,100.00,7.66,88.69,0.963,18277
614,"2009-11-20 - Bruins 2, Sabres 1",Boston Bruins,Limited ReportFull Report,48.55,41.78,41.11,50.4,31.12,31.24,49.9,18.0,20.6,46.63,1.01,0.0,100.00,1.7,1.4,54.92,15.3,12.42,55.19,8.21,6.61,55.41,5.08,3.78,57.32,1.01,0.0,100.00,19.88,100.00,7.07,5.79,54.95,3.06,4.86,38.65,0.0,0.0,-,0.00,100.00,21.73,22.72,48.89,9.78,10.04,49.33,0.0,0.0,-,0.00,100.00,5.62,100.0,1.056,18291
615,"2009-11-20 - Bruins 2, Sabres 1",Buffalo Sabres,Limited ReportFull Report,48.55,41.11,41.78,49.6,31.24,31.12,50.1,20.6,18.0,53.37,0.0,1.01,0.00,1.4,1.7,45.08,12.42,15.3,44.81,6.61,8.21,44.59,3.78,5.08,42.68,0.0,1.01,0.00,0.00,80.12,5.79,7.07,45.05,4.86,3.06,61.35,0.0,0.0,-,0.00,100.00,22.72,21.73,51.11,10.04,9.78,50.67,0.0,0.0,-,0.00,100.00,0.0,94.38,0.9440000000000001,18291
616,"2009-11-20 - Panthers 2, Red Wings 1",Detroit Red Wings,Limited ReportFull Report,47.816666666667004,53.62,34.48,60.86,44.3,25.4,63.56,27.59,18.13,60.35,0.0,1.01,0.00,1.9,1.27,59.98,21.2,16.46,56.3,10.34,5.2,66.54,4.79,4.09,53.95,0.0,1.01,0.00,0.00,75.30,10.85,11.15,49.33,4.88,6.09,44.48,0.0,0.0,-,0.00,100.00,31.15,16.29,65.65,18.11,8.02,69.31,0.0,0.0,-,0.00,100.00,0.0,94.42,0.9440000000000001,18634
617,"2009-11-20 - Panthers 2, Red Wings 1",Florida Panthers,Limited ReportFull Report,47.816666666667004,34.48,53.62,39.14,25.4,44.3,36.44,18.13,27.59,39.65,1.01,0.0,100.00,1.27,1.9,40.02,16.46,21.2,43.7,5.2,10.34,33.46,4.09,4.79,46.05,1.01,0.0,100.00,24.70,100.00,11.15,10.85,50.67,6.09,4.88,55.52,0.0,0.0,-,0.00,100.00,16.29,31.15,34.35,8.02,18.11,30.69,0.0,0.0,-,0.00,100.00,5.58,100.0,1.056,18634
618,"2009-11-20 - Islanders 2, Wild 3",Minnesota Wild,Limited ReportFull Report,39.933333333333,36.41,36.17,50.17,27.73,24.7,52.89,20.15,16.52,54.95,1.89,2.07,47.71,1.32,0.79,62.49,18.01,9.33,65.86,4.62,2.13,68.45,2.78,2.11,56.86,0.94,1.06,47.08,33.88,49.79,13.41,7.15,65.23,9.64,2.01,82.77,0.0,1.06,0.00,0.00,47.25,17.17,21.65,44.23,7.72,12.42,38.33,0.95,0.0,100.00,12.26,100.00,9.37,87.48,0.968,18114
619,"2009-11-20 - Islanders 2, Wild 3",New York Islanders,Limited ReportFull Report,39.933333333333,36.17,36.41,49.83,24.7,27.73,47.11,16.52,20.15,45.05,2.07,1.89,52.29,0.79,1.32,37.51,9.33,18.01,34.14,2.13,4.62,31.55,2.11,2.78,43.14,1.06,0.94,52.92,50.21,66.12,7.15,13.41,34.77,2.01,9.64,17.23,1.06,0.0,100.00,52.75,100.00,21.65,17.17,55.77,12.42,7.72,61.67,0.0,0.95,0.00,0.00,87.74,12.52,90.63,1.032,18114
620,"2009-11-20 - Avalanche 2, Canucks 5",Colorado Avalanche,Limited ReportFull Report,50.26666666666701,36.34,43.9,45.29,26.88,31.52,46.02,15.94,21.08,43.07,0.0,2.85,0.00,1.36,1.32,50.72,18.38,23.17,44.24,8.77,7.42,54.18,3.28,2.78,54.13,0.0,0.96,0.00,0.00,65.32,9.74,15.6,38.45,4.27,5.7,42.83,0.0,1.91,0.00,0.00,66.51,15.99,17.07,48.38,8.36,11.51,42.07,0.0,0.0,-,0.00,100.00,0.0,86.46,0.865,18810
621,"2009-11-20 - Avalanche 2, Canucks 5",Vancouver Canucks,Limited ReportFull Report,50.26666666666701,43.9,36.34,54.71,31.52,26.88,53.98,21.08,15.94,56.93,2.85,0.0,100.00,1.32,1.36,49.28,23.17,18.38,55.76,7.42,8.77,45.82,2.78,3.28,45.87,0.96,0.0,100.00,34.68,100.00,15.6,9.74,61.55,5.7,4.27,57.17,1.91,0.0,100.00,33.49,100.00,17.07,15.99,51.62,11.51,8.36,57.93,0.0,0.0,-,0.00,100.00,13.54,100.0,1.135,18810
622,"2009-11-20 - Flyers 3, Sharks 6",Philadelphia Flyers,Limited ReportFull Report,44.3,41.19,41.16,50.02,29.76,25.83,53.53,23.85,18.91,55.78,2.03,2.87,41.35,2.02,1.54,56.75,18.28,17.9,50.54,8.26,8.83,48.34,6.12,6.84,47.20,2.05,1.91,51.77,33.43,72.15,9.97,9.06,52.39,4.11,4.95,45.36,0.0,0.95,0.00,0.00,80.83,14.35,18.82,43.27,10.38,7.0,59.74,0.0,0.0,-,0.00,100.00,8.49,84.81,0.9329999999999999,17562
623,"2009-11-20 - Flyers 3, Sharks 6",San Jose Sharks,Limited ReportFull Report,44.3,41.16,41.19,49.98,25.83,29.76,46.47,18.91,23.85,44.22,2.87,2.03,58.65,1.54,2.02,43.25,17.9,18.28,49.46,8.83,8.26,51.66,6.84,6.12,52.80,1.91,2.05,48.23,27.85,66.57,9.06,9.97,47.61,4.95,4.11,54.64,0.95,0.0,100.00,19.17,100.00,18.82,14.35,56.73,7.0,10.38,40.26,0.0,0.0,-,0.00,100.00,15.19,91.51,1.067,17562
624,"2009-11-21 - Flames 5, Kings 2",Calgary Flames,Limited ReportFull Report,39.016666666667,41.28,28.75,58.95,30.01,21.39,58.38,20.15,17.79,53.11,2.13,1.87,53.32,1.36,0.89,60.55,18.34,10.08,64.53,5.42,4.5,54.61,3.16,3.67,46.29,0.0,0.94,0.00,0.00,74.31,13.0,5.51,70.24,6.3,2.8,69.21,1.04,0.0,100.00,16.50,100.00,18.5,14.14,56.67,10.71,11.31,48.64,1.05,0.89,54.23,9.84,92.14,10.59,89.5,1.001,16336
625,"2009-11-21 - Flames 5, Kings 2",Los Angeles Kings,Limited ReportFull Report,39.016666666667,28.75,41.28,41.05,21.39,30.01,41.62,17.79,20.15,46.89,1.87,2.13,46.68,0.89,1.36,39.45,10.08,18.34,35.47,4.5,5.42,45.39,3.67,3.16,53.71,0.94,0.0,100.00,25.69,100.00,5.51,13.0,29.76,2.8,6.3,30.79,0.0,1.04,0.00,0.00,83.50,14.14,18.5,43.33,11.31,10.71,51.36,0.89,1.05,45.77,7.86,90.16,10.5,89.41,0.9990000000000001,16336
626,"2009-11-21 - Capitals 1, Maple Leafs 2",Toronto Maple Leafs,Limited ReportFull Report,47.95,68.08,36.26,65.25,48.86,27.57,63.93,31.95,18.96,62.76,0.92,1.06,46.65,2.41,1.57,60.51,33.58,21.48,60.99,9.24,6.55,58.54,7.45,5.39,58.03,0.92,0.0,100.00,12.32,100.00,24.27,14.98,61.82,11.4,10.46,52.15,0.0,1.05,0.00,0.00,89.94,29.63,12.71,69.99,11.05,3.13,77.93,0.0,0.0,-,0.00,100.00,2.89,94.43,0.973,19455
627,"2009-11-21 - Capitals 1, Maple Leafs 2",Washington Capitals,Limited ReportFull Report,47.95,36.26,68.08,34.75,27.57,48.86,36.07,18.96,31.95,37.24,1.06,0.92,53.35,1.57,2.41,39.49,21.48,33.58,39.01,6.55,9.24,41.46,5.39,7.45,41.97,0.0,0.92,0.00,0.00,87.68,14.98,24.27,38.18,10.46,11.4,47.85,1.05,0.0,100.00,10.06,100.00,12.71,29.63,30.01,3.13,11.05,22.07,0.0,0.0,-,0.00,100.00,5.57,97.11,1.0270000000000001,19455
628,"2009-11-21 - Red Wings 3, Canadiens 2",Detroit Red Wings,Limited ReportFull Report,47.55,58.03,29.68,66.16,36.5,25.35,59.01,24.67,12.71,65.99,0.0,1.87,0.00,1.07,1.25,46.04,13.12,13.46,49.36,3.26,8.0,28.97,2.19,3.49,38.50,0.0,0.92,0.00,0.00,73.71,9.98,5.32,65.24,4.16,3.75,52.59,0.0,1.03,0.00,0.00,72.58,33.81,13.5,71.46,16.3,4.43,78.62,0.0,0.0,-,0.00,100.00,0.0,85.25,0.853,21273
629,"2009-11-21 - Red Wings 3, Canadiens 2",Montreal Canadiens,Limited ReportFull Report,47.55,29.68,58.03,33.84,25.35,36.5,40.99,12.71,24.67,34.01,1.87,0.0,100.00,1.25,1.07,53.96,13.46,13.12,50.64,8.0,3.26,71.03,3.49,2.19,61.50,0.92,0.0,100.00,26.29,100.00,5.32,9.98,34.76,3.75,4.16,47.41,1.03,0.0,100.00,27.42,100.00,13.5,33.81,28.54,4.43,16.3,21.38,0.0,0.0,-,0.00,100.00,14.75,100.0,1.147,21273
630,"2009-11-21 - Sabres 3, Senators 5",Buffalo Sabres,Limited ReportFull Report,37.85,40.54,28.95,58.34,30.02,22.9,56.73,21.99,16.09,57.75,2.01,2.92,40.77,1.55,1.57,49.76,15.2,17.57,46.38,8.25,9.55,46.35,5.06,8.72,36.75,2.04,1.91,51.76,40.37,78.14,6.96,7.98,46.6,4.09,3.03,57.44,0.0,0.94,0.00,0.00,68.91,19.7,8.91,68.85,10.68,4.09,72.3,0.0,0.0,-,0.00,100.00,9.13,81.86,0.91,17206
631,"2009-11-21 - Sabres 3, Senators 5",Ottawa Senators,Limited ReportFull Report,37.85,28.95,40.54,41.66,22.9,30.02,43.27,16.09,21.99,42.25,2.92,2.01,59.23,1.57,1.55,50.24,17.57,15.2,53.62,9.55,8.25,53.65,8.72,5.06,63.25,1.91,2.04,48.24,21.86,59.63,7.98,6.96,53.4,3.03,4.09,42.56,0.94,0.0,100.00,31.09,100.00,8.91,19.7,31.15,4.09,10.68,27.7,0.0,0.0,-,0.00,100.00,18.14,90.87,1.09,17206
632,"2009-11-21 - Panthers 3, Rangers 2",Florida Panthers,Limited ReportFull Report,52.98333333333299,40.47,53.08,43.26,32.0,37.37,46.12,26.74,27.99,48.86,3.14,1.89,62.40,2.41,2.58,48.29,22.09,34.09,39.32,9.68,16.08,37.58,8.56,14.39,37.31,2.09,1.87,52.80,24.43,87.00,12.41,17.82,41.05,10.34,7.72,57.25,1.05,0.0,100.00,10.18,100.00,15.41,16.82,47.82,7.92,5.48,59.12,0.0,0.0,-,0.00,100.00,11.76,93.23,1.05,18200
633,"2009-11-21 - Panthers 3, Rangers 2",New York Rangers,Limited ReportFull Report,52.98333333333299,53.08,40.47,56.74,37.37,32.0,53.88,27.99,26.74,51.14,1.89,3.14,37.60,2.58,2.41,51.71,34.09,22.09,60.68,16.08,9.68,62.42,14.39,8.56,62.69,1.87,2.09,47.20,13.00,75.57,17.82,12.41,58.95,7.72,10.34,42.75,0.0,1.05,0.00,0.00,89.82,16.82,15.41,52.18,5.48,7.92,40.88,0.0,0.0,-,0.00,100.00,6.77,88.24,0.95,18200
634,"2009-11-21 - Lightning 1, Hurricanes 3",Carolina Hurricanes,Limited ReportFull Report,44.216666666667,37.07,39.2,48.6,28.21,26.23,51.82,16.65,14.85,52.85,1.93,0.0,100.00,1.6,1.61,49.91,20.09,15.68,56.15,7.48,6.32,54.20,3.78,2.05,64.91,0.94,0.0,100.00,24.88,100.00,12.64,9.36,57.46,6.85,3.1,68.83,0.94,0.0,100.00,13.75,100.00,12.78,21.63,37.13,4.04,9.39,30.05,0.0,0.0,-,0.00,100.00,11.61,100.0,1.1159999999999999,13224
635,"2009-11-21 - Lightning 1, Hurricanes 3",Tampa Bay Lightning,Limited ReportFull Report,44.216666666667,39.2,37.07,51.4,26.23,28.21,48.18,14.85,16.65,47.15,0.0,1.93,0.00,1.61,1.6,50.09,15.68,20.09,43.85,6.32,7.48,45.80,2.05,3.78,35.09,0.0,0.94,0.00,0.00,75.12,9.36,12.64,42.54,3.1,6.85,31.17,0.0,0.94,0.00,0.00,86.25,21.63,12.78,62.87,9.39,4.04,69.95,0.0,0.0,-,0.00,100.00,0.0,88.39,0.884,13224
636,"2009-11-21 - Penguins 3, Thrashers 2",Atlanta Thrashers,Limited ReportFull Report,45.583333333332995,35.4,53.09,40.0,28.13,40.04,41.26,23.08,28.74,44.54,0.0,2.13,0.00,1.06,2.06,33.88,15.65,25.63,37.91,1.71,8.91,16.06,0.89,4.47,16.55,0.0,1.08,0.00,0.00,75.80,13.74,16.98,44.73,9.08,12.99,41.16,0.0,0.0,-,0.00,100.00,15.74,24.96,38.67,11.52,11.17,50.77,0.0,1.12,0.00,0.00,90.00,0.0,92.61,0.9259999999999999,17588
637,"2009-11-21 - Penguins 3, Thrashers 2",Pittsburgh Penguins,Limited ReportFull Report,45.583333333332995,53.09,35.4,60.0,40.04,28.13,58.74,28.74,23.08,55.46,2.13,0.0,100.00,2.06,1.06,66.12,25.63,15.65,62.09,8.91,1.71,83.94,4.47,0.89,83.45,1.08,0.0,100.00,24.20,100.00,16.98,13.74,55.27,12.99,9.08,58.84,0.0,0.0,-,0.00,100.00,24.96,15.74,61.33,11.17,11.52,49.23,1.12,0.0,100.00,10.00,100.00,7.39,100.0,1.074,17588
638,"2009-11-21 - Islanders 1, Blues 4",New York Islanders,Limited ReportFull Report,49.966666666667,44.41,45.89,49.18,35.74,36.71,49.33,21.9,24.21,47.5,1.06,3.84,21.57,1.93,2.1,47.91,23.35,22.58,50.84,5.26,6.83,43.53,3.1,4.98,38.38,0.0,1.95,0.00,0.00,60.72,17.78,15.92,52.76,8.11,8.78,48.03,1.05,0.95,52.60,12.97,89.20,21.57,21.71,49.84,10.49,10.59,49.77,0.0,0.89,0.00,0.00,91.60,4.82,84.13,0.89,19150
639,"2009-11-21 - Islanders 1, Blues 4",St Louis Blues,Limited ReportFull Report,49.966666666667,45.89,44.41,50.82,36.71,35.74,50.67,24.21,21.9,52.5,3.84,1.06,78.43,2.1,1.93,52.09,22.58,23.35,49.16,6.83,5.26,56.47,4.98,3.1,61.62,1.95,0.0,100.00,39.28,100.00,15.92,17.78,47.24,8.78,8.11,51.97,0.95,1.05,47.40,10.80,87.03,21.71,21.57,50.16,10.59,10.49,50.23,0.89,0.0,100.00,8.40,100.00,15.87,95.18,1.11,19150
